Id,date,feature,total_steps,calories,very_active_minutes,sleep_records,minutes_asleep,time_in_bed,hr_readings
4319703577,2016-04-03,step_tracking,8223.0,2178.0,12.0,,,,
4319703577,2016-04-04,step_tracking,10067.0,2308.0,5.0,,,,
4319703577,2016-04-05,step_tracking,8359.0,2201.0,3.0,,,,
4319703577,2016-04-06,step_tracking,10946.0,2341.0,8.0,,,,
4319703577,2016-04-07,step_tracking,9130.0,2236.0,7.0,,,,
4319703577,2016-04-08,step_tracking,6544.0,2069.0,4.0,,,,
4319703577,2016-04-09,step_tracking,0.0,0.0,0.0,,,,
4319703577,2016-04-14,sleep_tracking,,,,1.0,535.0,557.0,
4319703577,2016-04-15,sleep_tracking,,,,1.0,465.0,491.0,
4319703577,2016-04-16,sleep_tracking,,,,1.0,506.0,522.0,
4319703577,2016-04-18,sleep_tracking,,,,1.0,515.0,551.0,
4319703577,2016-04-19,sleep_tracking,,,,2.0,461.0,498.0,
4319703577,2016-04-20,sleep_tracking,,,,1.0,523.0,543.0,
4319703577,2016-04-21,sleep_tracking,,,,1.0,59.0,65.0,
4319703577,2016-04-22,sleep_tracking,,,,1.0,533.0,550.0,
4319703577,2016-04-23,sleep_tracking,,,,1.0,692.0,722.0,
4319703577,2016-04-24,sleep_tracking,,,,1.0,467.0,501.0,
4319703577,2016-04-25,sleep_tracking,,,,1.0,488.0,506.0,
4319703577,2016-04-26,sleep_tracking,,,,1.0,505.0,516.0,
4319703577,2016-04-27,sleep_tracking,,,,1.0,286.0,307.0,
4319703577,2016-04-28,sleep_tracking,,,,1.0,497.0,522.0,
4319703577,2016-04-29,sleep_tracking,,,,1.0,523.0,546.0,
4319703577,2016-04-30,sleep_tracking,,,,1.0,490.0,516.0,
4319703577,2016-05-01,sleep_tracking,,,,1.0,484.0,500.0,
4319703577,2016-05-02,sleep_tracking,,,,1.0,478.0,506.0,
4319703577,2016-05-03,sleep_tracking,,,,1.0,474.0,512.0,
4319703577,2016-05-06,sleep_tracking,,,,1.0,450.0,491.0,
4319703577,2016-05-07,sleep_tracking,,,,1.0,507.0,530.0,
4319703577,2016-05-08,sleep_tracking,,,,1.0,602.0,638.0,
4319703577,2016-05-09,sleep_tracking,,,,1.0,535.0,565.0,
4319703577,2016-05-10,sleep_tracking,,,,1.0,487.0,517.0,
4319703577,2016-05-11,sleep_tracking,,,,1.0,529.0,558.0,
4319703577,2016-05-12,sleep_tracking,,,,1.0,302.0,321.0,
4388161847,2016-03-29,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-03-30,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-03-31,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-04-01,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-04-02,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-04-03,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-04-04,step_tracking,0.0,1878.0,0.0,,,,
4388161847,2016-04-05,step_tracking,0.0,1296.0,0.0,,,,
4388161847,2016-04-15,sleep_tracking,,,,1.0,499.0,526.0,
4388161847,2016-04-16,sleep_tracking,,,,2.0,426.0,448.0,
4388161847,2016-04-17,sleep_tracking,,,,2.0,619.0,641.0,
4388161847,2016-04-18,sleep_tracking,,,,1.0,99.0,104.0,
4388161847,2016-04-19,sleep_tracking,,,,1.0,329.0,338.0,
4388161847,2016-04-20,sleep_tracking,,,,1.0,421.0,451.0,
4388161847,2016-04-21,sleep_tracking,,,,1.0,442.0,458.0,
4388161847,2016-04-22,sleep_tracking,,,,1.0,82.0,85.0,
4388161847,2016-04-23,sleep_tracking,,,,1.0,478.0,501.0,
4388161847,2016-04-24,sleep_tracking,,,,3.0,552.0,595.0,
4388161847,2016-04-26,sleep_tracking,,,,1.0,319.0,346.0,
4388161847,2016-04-27,sleep_tracking,,,,1.0,439.0,500.0,
4388161847,2016-04-28,sleep_tracking,,,,1.0,428.0,458.0,
4388161847,2016-04-30,sleep_tracking,,,,2.0,409.0,430.0,
4388161847,2016-05-01,sleep_tracking,,,,1.0,547.0,597.0,
4388161847,2016-05-02,sleep_tracking,,,,2.0,368.0,376.0,
4388161847,2016-05-04,sleep_tracking,,,,1.0,390.0,414.0,
4388161847,2016-05-05,sleep_tracking,,,,2.0,942.0,990.0,
4388161847,2016-05-07,sleep_tracking,,,,1.0,472.0,496.0,
4388161847,2016-05-08,sleep_tracking,,,,2.0,529.0,541.0,
4388161847,2016-05-09,sleep_tracking,,,,1.0,62.0,65.0,
4388161847,2016-05-10,sleep_tracking,,,,1.0,354.0,375.0,
4388161847,2016-05-11,sleep_tracking,,,,1.0,469.0,494.0,
4445114986,2016-03-29,step_tracking,2303.0,2010.0,0.0,,,,
4445114986,2016-03-30,step_tracking,2600.0,2032.0,0.0,,,,
4445114986,2016-03-31,step_tracking,4804.0,2227.0,0.0,,,,
4445114986,2016-04-01,step_tracking,3271.0,2133.0,0.0,,,,
4445114986,2016-04-02,step_tracking,5406.0,2317.0,0.0,,,,
4445114986,2016-04-03,step_tracking,3146.0,2058.0,0.0,,,,
4445114986,2016-04-04,step_tracking,2422.0,1935.0,0.0,,,,
4445114986,2016-04-05,step_tracking,4239.0,2217.0,1.0,,,,
4445114986,2016-04-06,step_tracking,6911.0,2374.0,28.0,,,,
4445114986,2016-04-07,step_tracking,6667.0,2335.0,24.0,,,,
4445114986,2016-04-08,step_tracking,5543.0,2303.0,0.0,,,,
4445114986,2016-04-09,step_tracking,4195.0,2210.0,0.0,,,,
4445114986,2016-04-10,step_tracking,6625.0,2424.0,0.0,,,,
4445114986,2016-04-11,step_tracking,5986.0,2297.0,23.0,,,,
4445114986,2016-04-12,sleep_tracking,,,,2.0,429.0,457.0,
4445114986,2016-04-12,step_tracking,278.0,745.0,0.0,,,,
4445114986,2016-04-13,sleep_tracking,,,,2.0,370.0,406.0,
4445114986,2016-04-14,sleep_tracking,,,,1.0,441.0,492.0,
4445114986,2016-04-15,sleep_tracking,,,,2.0,337.0,379.0,
4445114986,2016-04-16,sleep_tracking,,,,1.0,462.0,499.0,
4445114986,2016-04-17,sleep_tracking,,,,1.0,98.0,107.0,
4445114986,2016-04-19,sleep_tracking,,,,2.0,388.0,424.0,
4445114986,2016-04-20,sleep_tracking,,,,1.0,439.0,462.0,
4445114986,2016-04-21,sleep_tracking,,,,1.0,436.0,469.0,
4445114986,2016-04-22,sleep_tracking,,,,1.0,388.0,417.0,
4445114986,2016-04-25,sleep_tracking,,,,1.0,328.0,345.0,
4445114986,2016-04-26,sleep_tracking,,,,2.0,353.0,391.0,
4445114986,2016-04-27,sleep_tracking,,,,1.0,332.0,374.0,
4445114986,2016-04-28,sleep_tracking,,,,1.0,419.0,442.0,
4445114986,2016-04-29,sleep_tracking,,,,1.0,106.0,108.0,
4445114986,2016-04-30,sleep_tracking,,,,1.0,322.0,353.0,
4445114986,2016-05-01,sleep_tracking,,,,2.0,439.0,459.0,
4445114986,2016-05-02,sleep_tracking,,,,1.0,502.0,542.0,
4445114986,2016-05-03,sleep_tracking,,,,2.0,417.0,450.0,
4445114986,2016-05-04,sleep_tracking,,,,2.0,337.0,363.0,
4445114986,2016-05-05,sleep_tracking,,,,2.0,462.0,513.0,
4445114986,2016-05-06,sleep_tracking,,,,2.0,374.0,402.0,
4445114986,2016-05-07,sleep_tracking,,,,2.0,401.0,436.0,
4445114986,2016-05-08,sleep_tracking,,,,1.0,361.0,391.0,
4445114986,2016-05-09,sleep_tracking,,,,1.0,457.0,533.0,
4445114986,2016-05-10,sleep_tracking,,,,1.0,405.0,426.0,
4445114986,2016-05-11,sleep_tracking,,,,1.0,499.0,530.0,
4445114986,2016-05-12,sleep_tracking,,,,1.0,483.0,501.0,
4558609924,2016-04-01,heart_rate_monitoring,,,,,,,5375.0
4558609924,2016-04-01,step_tracking,5336.0,1902.0,0.0,,,,
4558609924,2016-04-02,heart_rate_monitoring,,,,,,,5621.0
4558609924,2016-04-02,step_tracking,3183.0,1680.0,0.0,,,,
4558609924,2016-04-03,heart_rate_monitoring,,,,,,,6884.0
4558609924,2016-04-03,step_tracking,6176.0,1901.0,1.0,,,,
4558609924,2016-04-04,heart_rate_monitoring,,,,,,,6650.0
4558609924,2016-04-04,step_tracking,8205.0,2078.0,0.0,,,,
4558609924,2016-04-05,heart_rate_monitoring,,,,,,,5262.0
4558609924,2016-04-05,step_tracking,6799.0,1876.0,24.0,,,,
4558609924,2016-04-06,heart_rate_monitoring,,,,,,,6172.0
4558609924,2016-04-06,step_tracking,5668.0,1853.0,0.0,,,,
4558609924,2016-04-07,heart_rate_monitoring,,,,,,,7337.0
4558609924,2016-04-07,step_tracking,7998.0,2235.0,27.0,,,,
4558609924,2016-04-08,heart_rate_monitoring,,,,,,,6660.0
4558609924,2016-04-08,step_tracking,4195.0,1778.0,0.0,,,,
4558609924,2016-04-09,heart_rate_monitoring,,,,,,,6540.0
4558609924,2016-04-09,step_tracking,5512.0,1882.0,0.0,,,,
4558609924,2016-04-10,heart_rate_monitoring,,,,,,,5583.0
4558609924,2016-04-10,step_tracking,6263.0,1906.0,0.0,,,,
4558609924,2016-04-11,heart_rate_monitoring,,,,,,,5689.0
4558609924,2016-04-11,step_tracking,8828.0,2149.0,0.0,,,,
4558609924,2016-04-12,heart_rate_monitoring,,,,,,,1566.0
4558609924,2016-04-12,step_tracking,1260.0,722.0,0.0,,,,
4558609924,2016-04-21,sleep_tracking,,,,1.0,126.0,137.0,
4558609924,2016-04-26,sleep_tracking,,,,1.0,103.0,121.0,
4558609924,2016-04-29,sleep_tracking,,,,1.0,171.0,179.0,
4558609924,2016-05-01,sleep_tracking,,,,1.0,115.0,129.0,
4558609924,2016-05-08,sleep_tracking,,,,1.0,123.0,134.0,
4702921684,2016-03-29,step_tracking,6506.0,2886.0,4.0,,,,
4702921684,2016-03-30,step_tracking,7583.0,2915.0,3.0,,,,
4702921684,2016-03-31,step_tracking,6963.0,2895.0,0.0,,,,
4702921684,2016-04-01,step_tracking,7165.0,2923.0,0.0,,,,
4702921684,2016-04-02,step_tracking,10328.0,3323.0,0.0,,,,
4702921684,2016-04-03,step_tracking,12116.0,3357.0,3.0,,,,
4702921684,2016-04-04,step_tracking,7810.0,2931.0,6.0,,,,
4702921684,2016-04-05,step_tracking,6670.0,2848.0,15.0,,,,
4702921684,2016-04-06,step_tracking,7605.0,2943.0,4.0,,,,
4702921684,2016-04-07,step_tracking,6585.0,2822.0,0.0,,,,
4702921684,2016-04-08,step_tracking,8184.0,2981.0,0.0,,,,
4702921684,2016-04-09,step_tracking,14002.0,3597.0,8.0,,,,
4702921684,2016-04-10,step_tracking,11135.0,3224.0,1.0,,,,
4702921684,2016-04-11,step_tracking,6499.0,2677.0,0.0,,,,
4702921684,2016-04-12,sleep_tracking,,,,1.0,425.0,439.0,
4702921684,2016-04-12,step_tracking,0.0,0.0,0.0,,,,
4702921684,2016-04-13,sleep_tracking,,,,2.0,400.0,430.0,
4702921684,2016-04-14,sleep_tracking,,,,1.0,384.0,415.0,
4702921684,2016-04-15,sleep_tracking,,,,1.0,253.0,257.0,
4702921684,2016-04-16,sleep_tracking,,,,2.0,382.0,406.0,
4702921684,2016-04-17,sleep_tracking,,,,1.0,591.0,612.0,
4702921684,2016-04-18,sleep_tracking,,,,1.0,293.0,312.0,
4702921684,2016-04-19,sleep_tracking,,,,1.0,457.0,487.0,
4702921684,2016-04-20,sleep_tracking,,,,1.0,454.0,468.0,
4702921684,2016-04-21,sleep_tracking,,,,1.0,425.0,434.0,
4702921684,2016-04-23,sleep_tracking,,,,1.0,465.0,475.0,
4702921684,2016-04-24,sleep_tracking,,,,1.0,480.0,506.0,
4702921684,2016-04-25,sleep_tracking,,,,1.0,370.0,380.0,
4702921684,2016-04-26,sleep_tracking,,,,1.0,421.0,429.0,
4702921684,2016-04-27,sleep_tracking,,,,1.0,432.0,449.0,
4702921684,2016-04-28,sleep_tracking,,,,1.0,442.0,461.0,
4702921684,2016-04-29,sleep_tracking,,,,1.0,433.0,447.0,
4702921684,2016-04-30,sleep_tracking,,,,1.0,479.0,501.0,
4702921684,2016-05-03,sleep_tracking,,,,1.0,327.0,373.0,
4702921684,2016-05-04,sleep_tracking,,,,1.0,412.0,434.0,
4702921684,2016-05-05,sleep_tracking,,,,1.0,414.0,428.0,
4702921684,2016-05-06,sleep_tracking,,,,1.0,404.0,449.0,
4702921684,2016-05-07,sleep_tracking,,,,2.0,1040.0,1086.0,
4702921684,2016-05-09,sleep_tracking,,,,1.0,435.0,458.0,
4702921684,2016-05-10,sleep_tracking,,,,1.0,416.0,431.0,
4702921684,2016-05-11,sleep_tracking,,,,1.0,354.0,366.0,
4702921684,2016-05-12,sleep_tracking,,,,1.0,404.0,442.0,
5553957443,2016-04-01,heart_rate_monitoring,,,,,,,9743.0
5553957443,2016-04-01,step_tracking,12409.0,2142.0,51.0,,,,
5553957443,2016-04-02,heart_rate_monitoring,,,,,,,8140.0
5553957443,2016-04-02,step_tracking,2937.0,1615.0,0.0,,,,
5553957443,2016-04-03,heart_rate_monitoring,,,,,,,4284.0
5553957443,2016-04-03,step_tracking,1515.0,1481.0,0.0,,,,
5553957443,2016-04-04,heart_rate_monitoring,,,,,,,9200.0
5553957443,2016-04-04,step_tracking,8921.0,1892.0,27.0,,,,
5553957443,2016-04-05,heart_rate_monitoring,,,,,,,9600.0
5553957443,2016-04-05,step_tracking,11306.0,2086.0,40.0,,,,
5553957443,2016-04-06,heart_rate_monitoring,,,,,,,8347.0
5553957443,2016-04-06,step_tracking,12252.0,2044.0,33.0,,,,
5553957443,2016-04-07,heart_rate_monitoring,,,,,,,10605.0
5553957443,2016-04-07,step_tracking,15444.0,2249.0,51.0,,,,
5553957443,2016-04-08,heart_rate_monitoring,,,,,,,9296.0
5553957443,2016-04-08,step_tracking,9938.0,2019.0,38.0,,,,
5553957443,2016-04-09,heart_rate_monitoring,,,,,,,9970.0
5553957443,2016-04-09,step_tracking,4599.0,1692.0,0.0,,,,
5553957443,2016-04-10,heart_rate_monitoring,,,,,,,7760.0
5553957443,2016-04-10,step_tracking,5594.0,1712.0,4.0,,,,
5553957443,2016-04-11,heart_rate_monitoring,,,,,,,8430.0
5553957443,2016-04-11,step_tracking,11906.0,2065.0,32.0,,,,
5553957443,2016-04-12,heart_rate_monitoring,,,,,,,2422.0
5553957443,2016-04-12,sleep_tracking,,,,1.0,441.0,464.0,
5553957443,2016-04-12,step_tracking,3436.0,633.0,7.0,,,,
5553957443,2016-04-13,sleep_tracking,,,,2.0,455.0,488.0,
5553957443,2016-04-14,sleep_tracking,,,,1.0,357.0,418.0,
5553957443,2016-04-15,sleep_tracking,,,,1.0,377.0,409.0,
5553957443,2016-04-16,sleep_tracking,,,,2.0,651.0,686.0,
5553957443,2016-04-17,sleep_tracking,,,,1.0,350.0,402.0,
5553957443,2016-04-18,sleep_tracking,,,,2.0,520.0,541.0,
5553957443,2016-04-19,sleep_tracking,,,,1.0,357.0,410.0,
5553957443,2016-04-20,sleep_tracking,,,,1.0,658.0,678.0,
5553957443,2016-04-21,sleep_tracking,,,,1.0,399.0,431.0,
5553957443,2016-04-22,sleep_tracking,,,,1.0,322.0,353.0,
5553957443,2016-04-23,sleep_tracking,,,,2.0,631.0,725.0,
5553957443,2016-04-24,sleep_tracking,,,,2.0,553.0,640.0,
5553957443,2016-04-25,sleep_tracking,,,,1.0,433.0,468.0,
5553957443,2016-04-26,sleep_tracking,,,,1.0,412.0,453.0,
5553957443,2016-04-27,sleep_tracking,,,,1.0,347.0,391.0,
5553957443,2016-04-28,sleep_tracking,,,,1.0,421.0,457.0,
5553957443,2016-04-29,sleep_tracking,,,,1.0,450.0,495.0,
5553957443,2016-04-30,sleep_tracking,,,,2.0,775.0,843.0,
5553957443,2016-05-01,sleep_tracking,,,,2.0,622.0,686.0,
5553957443,2016-05-02,sleep_tracking,,,,1.0,409.0,471.0,
5553957443,2016-05-03,sleep_tracking,,,,1.0,380.0,429.0,
5553957443,2016-05-04,sleep_tracking,,,,1.0,447.0,470.0,
5553957443,2016-05-05,sleep_tracking,,,,1.0,419.0,464.0,
5553957443,2016-05-06,sleep_tracking,,,,1.0,400.0,434.0,
5553957443,2016-05-07,sleep_tracking,,,,1.0,442.0,470.0,
5553957443,2016-05-08,sleep_tracking,,,,1.0,568.0,608.0,
5553957443,2016-05-09,sleep_tracking,,,,1.0,453.0,494.0,
5553957443,2016-05-10,sleep_tracking,,,,1.0,418.0,443.0,
5553957443,2016-05-11,sleep_tracking,,,,1.0,463.0,486.0,
5553957443,2016-05-12,sleep_tracking,,,,1.0,438.0,475.0,
5577150313,2016-04-01,heart_rate_monitoring,,,,,,,8948.0
5577150313,2016-04-01,step_tracking,10461.0,3625.0,99.0,,,,
5577150313,2016-04-02,heart_rate_monitoring,,,,,,,8851.0
5577150313,2016-04-02,step_tracking,14873.0,4430.0,202.0,,,,
5577150313,2016-04-03,heart_rate_monitoring,,,,,,,8210.0
5577150313,2016-04-03,step_tracking,9917.0,3427.0,58.0,,,,
5577150313,2016-04-04,heart_rate_monitoring,,,,,,,8759.0
5577150313,2016-04-04,step_tracking,7401.0,3492.0,70.0,,,,
5577150313,2016-04-05,heart_rate_monitoring,,,,,,,8857.0
5577150313,2016-04-05,step_tracking,8964.0,3597.0,107.0,,,,
5577150313,2016-04-06,heart_rate_monitoring,,,,,,,10208.0
5577150313,2016-04-06,step_tracking,11080.0,3765.0,83.0,,,,
5577150313,2016-04-07,heart_rate_monitoring,,,,,,,8504.0
5577150313,2016-04-07,step_tracking,4499.0,2775.0,31.0,,,,
5577150313,2016-04-08,heart_rate_monitoring,,,,,,,3934.0
5577150313,2016-04-08,step_tracking,4363.0,2486.0,8.0,,,,
5577150313,2016-04-09,heart_rate_monitoring,,,,,,,8887.0
5577150313,2016-04-09,step_tracking,10494.0,3817.0,123.0,,,,
5577150313,2016-04-10,heart_rate_monitoring,,,,,,,8670.0
5577150313,2016-04-10,step_tracking,9776.0,3378.0,80.0,,,,
5577150313,2016-04-11,heart_rate_monitoring,,,,,,,3821.0
5577150313,2016-04-11,step_tracking,2862.0,1511.0,39.0,,,,
5577150313,2016-04-12,sleep_tracking,,,,1.0,419.0,438.0,
5577150313,2016-04-13,sleep_tracking,,,,1.0,432.0,458.0,
5577150313,2016-04-14,sleep_tracking,,,,1.0,477.0,497.0,
5577150313,2016-04-15,sleep_tracking,,,,1.0,392.0,413.0,
5577150313,2016-04-16,sleep_tracking,,,,1.0,406.0,445.0,
5577150313,2016-04-17,sleep_tracking,,,,1.0,549.0,583.0,
5577150313,2016-04-18,sleep_tracking,,,,1.0,527.0,553.0,
5577150313,2016-04-19,sleep_tracking,,,,1.0,449.0,465.0,
5577150313,2016-04-20,sleep_tracking,,,,1.0,447.0,480.0,
5577150313,2016-04-21,sleep_tracking,,,,1.0,414.0,437.0,
5577150313,2016-04-22,sleep_tracking,,,,1.0,338.0,366.0,
5577150313,2016-04-23,sleep_tracking,,,,1.0,384.0,402.0,
5577150313,2016-04-24,sleep_tracking,,,,1.0,543.0,615.0,
5577150313,2016-04-25,sleep_tracking,,,,1.0,421.0,461.0,
5577150313,2016-04-26,sleep_tracking,,,,1.0,354.0,377.0,
5577150313,2016-04-27,sleep_tracking,,,,1.0,424.0,452.0,
5577150313,2016-04-28,sleep_tracking,,,,1.0,361.0,372.0,
5577150313,2016-04-29,sleep_tracking,,,,1.0,459.0,485.0,
5577150313,2016-04-30,sleep_tracking,,,,1.0,412.0,433.0,
5577150313,2016-05-01,sleep_tracking,,,,1.0,379.0,398.0,
5577150313,2016-05-02,sleep_tracking,,,,2.0,525.0,553.0,
5577150313,2016-05-03,sleep_tracking,,,,1.0,508.0,543.0,
5577150313,2016-05-04,sleep_tracking,,,,1.0,603.0,634.0,
5577150313,2016-05-05,sleep_tracking,,,,1.0,74.0,78.0,
5577150313,2016-05-10,sleep_tracking,,,,1.0,504.0,562.0,
5577150313,2016-05-11,sleep_tracking,,,,1.0,431.0,476.0,
6117666160,2016-04-01,heart_rate_monitoring,,,,,,,8987.0
6117666160,2016-04-01,step_tracking,7444.0,2210.0,0.0,,,,
6117666160,2016-04-02,heart_rate_monitoring,,,,,,,5894.0
6117666160,2016-04-02,step_tracking,19658.0,2884.0,3.0,,,,
6117666160,2016-04-03,step_tracking,0.0,1496.0,0.0,,,,
6117666160,2016-04-04,heart_rate_monitoring,,,,,,,4895.0
6117666160,2016-04-04,step_tracking,8468.0,2262.0,2.0,,,,
6117666160,2016-04-05,heart_rate_monitoring,,,,,,,6640.0
6117666160,2016-04-05,step_tracking,9910.0,2445.0,0.0,,,,
6117666160,2016-04-06,heart_rate_monitoring,,,,,,,9605.0
6117666160,2016-04-06,step_tracking,12409.0,2694.0,0.0,,,,
6117666160,2016-04-07,heart_rate_monitoring,,,,,,,5603.0
6117666160,2016-04-07,step_tracking,4853.0,1903.0,0.0,,,,
6117666160,2016-04-08,heart_rate_monitoring,,,,,,,5548.0
6117666160,2016-04-08,step_tracking,8955.0,2482.0,0.0,,,,
6117666160,2016-04-09,heart_rate_monitoring,,,,,,,6494.0
6117666160,2016-04-09,step_tracking,10789.0,2617.0,0.0,,,,
6117666160,2016-04-10,step_tracking,0.0,0.0,0.0,,,,
6117666160,2016-04-16,sleep_tracking,,,,1.0,380.0,398.0,
6117666160,2016-04-17,sleep_tracking,,,,2.0,336.0,350.0,
6117666160,2016-04-18,sleep_tracking,,,,2.0,493.0,510.0,
6117666160,2016-04-19,sleep_tracking,,,,1.0,465.0,492.0,
6117666160,2016-04-20,sleep_tracking,,,,1.0,474.0,502.0,
6117666160,2016-04-21,sleep_tracking,,,,1.0,508.0,550.0,
6117666160,2016-04-22,sleep_tracking,,,,1.0,480.0,546.0,
6117666160,2016-04-23,sleep_tracking,,,,1.0,492.0,539.0,
6117666160,2016-04-24,sleep_tracking,,,,1.0,353.0,367.0,
6117666160,2016-04-27,sleep_tracking,,,,1.0,542.0,557.0,
6117666160,2016-04-28,sleep_tracking,,,,1.0,393.0,416.0,
6117666160,2016-04-29,sleep_tracking,,,,1.0,600.0,636.0,
6117666160,2016-05-01,sleep_tracking,,,,1.0,507.0,575.0,
6117666160,2016-05-05,sleep_tracking,,,,1.0,392.0,415.0,
6117666160,2016-05-06,sleep_tracking,,,,2.0,658.0,698.0,
6117666160,2016-05-07,sleep_tracking,,,,2.0,498.0,507.0,
6117666160,2016-05-08,sleep_tracking,,,,1.0,555.0,603.0,
6117666160,2016-05-09,sleep_tracking,,,,1.0,492.0,522.0,
6290855005,2016-04-01,step_tracking,6633.0,2778.0,0.0,,,,
6290855005,2016-04-02,step_tracking,9548.0,3119.0,25.0,,,,
6290855005,2016-04-03,step_tracking,0.0,2664.0,33.0,,,,
6290855005,2016-04-04,step_tracking,0.0,2060.0,0.0,,,,
6290855005,2016-04-05,step_tracking,0.0,2060.0,0.0,,,,
6290855005,2016-04-06,step_tracking,0.0,2060.0,0.0,,,,
6290855005,2016-04-07,step_tracking,0.0,2060.0,0.0,,,,
6290855005,2016-04-08,step_tracking,0.0,2060.0,0.0,,,,
6290855005,2016-04-09,step_tracking,0.0,2060.0,0.0,,,,
6290855005,2016-04-10,step_tracking,0.0,735.0,20.0,,,,
6391747486,2016-04-01,step_tracking,0.0,1820.0,0.0,,,,
6391747486,2016-04-02,step_tracking,2101.0,2224.0,46.0,,,,
6391747486,2016-04-03,step_tracking,0.0,1820.0,0.0,,,,
6391747486,2016-04-04,step_tracking,0.0,1820.0,0.0,,,,
6391747486,2016-04-05,heart_rate_monitoring,,,,,,,3199.0
6391747486,2016-04-05,step_tracking,9766.0,2442.0,0.0,,,,
6391747486,2016-04-06,step_tracking,165.0,1849.0,0.0,,,,
6391747486,2016-04-07,step_tracking,0.0,1822.0,0.0,,,,
6391747486,2016-04-08,step_tracking,0.0,1820.0,0.0,,,,
6391747486,2016-04-09,step_tracking,0.0,251.0,0.0,,,,
6775888955,2016-04-01,heart_rate_monitoring,,,,,,,3733.0
6775888955,2016-04-01,step_tracking,7225.0,3065.0,25.0,,,,
6775888955,2016-04-02,heart_rate_monitoring,,,,,,,3884.0
6775888955,2016-04-02,step_tracking,1988.0,2207.0,0.0,,,,
6775888955,2016-04-03,step_tracking,1577.0,1977.0,1.0,,,,
6775888955,2016-04-04,step_tracking,0.0,1841.0,0.0,,,,
6775888955,2016-04-05,heart_rate_monitoring,,,,,,,5878.0
6775888955,2016-04-05,step_tracking,9348.0,4286.0,56.0,,,,
6775888955,2016-04-06,heart_rate_monitoring,,,,,,,9255.0
6775888955,2016-04-06,step_tracking,11761.0,3920.0,24.0,,,,
6775888955,2016-04-07,heart_rate_monitoring,,,,,,,7944.0
6775888955,2016-04-07,step_tracking,13987.0,3856.0,46.0,,,,
6775888955,2016-04-08,heart_rate_monitoring,,,,,,,2996.0
6775888955,2016-04-08,step_tracking,4131.0,2584.0,27.0,,,,
6775888955,2016-04-09,step_tracking,14.0,787.0,0.0,,,,
6775888955,2016-04-13,sleep_tracking,,,,1.0,235.0,260.0,
6775888955,2016-04-14,sleep_tracking,,,,1.0,423.0,441.0,
6775888955,2016-04-15,sleep_tracking,,,,1.0,391.0,406.0,
6962181067,2016-03-30,heart_rate_monitoring,,,,,,,9174.0
6962181067,2016-03-30,step_tracking,15491.0,2244.0,18.0,,,,
6962181067,2016-03-31,heart_rate_monitoring,,,,,,,9395.0
6962181067,2016-03-31,step_tracking,14097.0,2188.0,50.0,,,,
6962181067,2016-04-01,heart_rate_monitoring,,,,,,,9221.0
6962181067,2016-04-01,step_tracking,10467.0,2014.0,9.0,,,,
6962181067,2016-04-02,heart_rate_monitoring,,,,,,,9626.0
6962181067,2016-04-02,step_tracking,12437.0,2115.0,50.0,,,,
6962181067,2016-04-03,heart_rate_monitoring,,,,,,,8199.0
6962181067,2016-04-03,step_tracking,12307.0,2055.0,14.0,,,,
6962181067,2016-04-04,heart_rate_monitoring,,,,,,,9625.0
6962181067,2016-04-04,step_tracking,18952.0,2437.0,73.0,,,,
6962181067,2016-04-05,heart_rate_monitoring,,,,,,,9904.0
6962181067,2016-04-05,step_tracking,12010.0,2158.0,38.0,,,,
6962181067,2016-04-06,heart_rate_monitoring,,,,,,,8779.0
6962181067,2016-04-06,step_tracking,12480.0,2170.0,55.0,,,,
6962181067,2016-04-07,heart_rate_monitoring,,,,,,,9539.0
6962181067,2016-04-07,step_tracking,13417.0,2244.0,45.0,,,,
6962181067,2016-04-08,heart_rate_monitoring,,,,,,,9194.0
6962181067,2016-04-08,step_tracking,14400.0,2188.0,27.0,,,,
6962181067,2016-04-09,heart_rate_monitoring,,,,,,,9904.0
6962181067,2016-04-09,step_tracking,12495.0,2231.0,33.0,,,,
6962181067,2016-04-10,heart_rate_monitoring,,,,,,,9227.0
6962181067,2016-04-10,step_tracking,10148.0,2100.0,19.0,,,,
6962181067,2016-04-11,heart_rate_monitoring,,,,,,,9171.0
6962181067,2016-04-11,step_tracking,12362.0,2188.0,21.0,,,,
6962181067,2016-04-12,heart_rate_monitoring,,,,,,,4917.0
6962181067,2016-04-12,sleep_tracking,,,,1.0,366.0,387.0,
6962181067,2016-04-12,step_tracking,5893.0,917.0,43.0,,,,
6962181067,2016-04-13,sleep_tracking,,,,3.0,630.0,679.0,
6962181067,2016-04-14,sleep_tracking,,,,2.0,508.0,535.0,
6962181067,2016-04-15,sleep_tracking,,,,1.0,370.0,386.0,
6962181067,2016-04-16,sleep_tracking,,,,1.0,357.0,366.0,
6962181067,2016-04-17,sleep_tracking,,,,1.0,427.0,446.0,
6962181067,2016-04-18,sleep_tracking,,,,1.0,442.0,458.0,
6962181067,2016-04-19,sleep_tracking,,,,1.0,476.0,535.0,
6962181067,2016-04-20,sleep_tracking,,,,1.0,418.0,424.0,
